player_id;player_url;fifa_version;fifa_update;update_as_of;short_name;long_name;player_positions;overall;potential;value_eur;wage_eur;age;dob;height_cm;weight_kg;club_team_id;club_name;league_id;league_name;league_level;club_position;club_jersey_number;club_loaned_from;club_joined_date;club_contract_valid_until_year;nationality_id;nationality_name;nation_team_id;nation_position;nation_jersey_number;preferred_foot;weak_foot;skill_moves;international_reputation;work_rate;body_type;real_face;release_clause_eur;player_tags;player_traits;pace;shooting;passing;dribbling;defending;physic;attacking_crossing;attacking_finishing;attacking_heading_accuracy;attacking_short_passing;attacking_volleys;skill_dribbling;skill_curve;skill_fk_accuracy;skill_long_passing;skill_ball_control;movement_acceleration;movement_sprint_speed;movement_agility;movement_reactions;movement_balance;power_shot_power;power_jumping;power_stamina;power_strength;power_long_shots;mentality_aggression;mentality_interceptions;mentality_positioning;mentality_vision;mentality_penalties;mentality_composure;defending_marking_awareness;defending_standing_tackle;defending_sliding_tackle;goalkeeping_diving;goalkeeping_handling;goalkeeping_kicking;goalkeeping_positioning;goalkeeping_reflexes;goalkeeping_speed;ls;st;rs;lw;lf;cf;rf;rw;lam;cam;ram;lm;lcm;cm;rcm;rm;lwb;ldm;cdm;rdm;rwb;lb;lcb;cb;rcb;rb;gk
210368;/player/210368/jack-duncan/240002;24.0;2.0;22.09.2023;J. Duncan;Jack Carleton Duncan;GK;60;61;180000.0;650.0;30;19.04.1993;189;85;111766;Wellington Phoenix;351.0;A-League;1;SUB;25;;01.07.2023;2025;195;Australia;;;;Right;3;1;1;Medium/Medium;Normal (185+);No;239000;;;;;;;;;13;12;13;36;20;16;13;10;32;14;52;49;44;57;39;44;67;37;72;15;33;16;15;39;15;56;12;19;16;61;60;59;59;59;51;28+2;28+2;28+2;26;27;27;27;26;28+2;28+2;28+2;28+2;29+2;29+2;29+2;28+2;26+2;28+2;28+2;28+2;26+2;26+2;28+2;28+2;28+2;26+2;59+2
212682;/player/212682/bryn-morris/240002;24.0;2.0;22.09.2023;B. Morris;Bryn Andrew Morris;CDM, CM;60;61;250000.0;2000.0;27;25.04.1996;182;71;112254;Newport County;61.0;League Two;4;LCM;8;;01.07.2023;2025;14;England;;;;Right;3;2;1;Medium/Medium;Normal (170-185);No;456000;;Long Ball Pass, Jockey;67;55;55;59;58;65;50;53;55;59;47;55;47;46;59;59;68;66;74;57;72;60;75;68;66;60;58;57;50;56;47;55;58;60;58;14;7;7;8;16;;57+2;57+2;57+2;57;57;57;57;57;58+2;58+2;58+2;58+2;58+2;58+2;58+2;58+2;59+2;59+2;59+2;59+2;59+2;59+2;59+2;59+2;59+2;59+2;16+2
219816;/player/219816/michee-efete/240002;24.0;2.0;22.09.2023;M. Efete;Michee Efete;RB, RWB, CB;60;61;275000.0;2000.0;26;11.03.1997;183;73;92;Grimsby Town;61.0;League Two;4;SUB;2;;01.07.2021;2024;110;Congo DR;;;;Right;3;2;1;High/Medium;Stocky (170-185);No;502000;;Block, Anticipate;82;47;49;54;53;75;54;49;51;52;35;55;45;32;47;52;83;81;62;46;65;57;80;81;79;38;58;53;51;47;32;47;52;54;53;11;14;14;12;13;;55+2;55+2;55+2;55;54;54;54;55;52+2;52+2;52+2;57+2;52+2;52+2;52+2;57+2;58+2;54+2;54+2;54+2;58+2;58+2;57+2;57+2;57+2;58+2;16+2
222266;/player/222266/jakub-bartosz/240002;24.0;2.0;22.09.2023;J. Bartosz;Jakub Bartosz;RB, RM;60;61;275000.0;900.0;26;13.08.1996;183;80;114393;Puszcza Niepo³omice;66.0;Ekstraklasa;1;SUB;17;;11.08.2020;2024;37;Poland;;;;Right;2;2;1;High/Medium;Normal (170-185);No;392000;;Long Throw;72;46;51;58;54;67;53;44;44;57;33;56;47;39;49;58;73;72;64;57;67;59;63;64;71;43;64;59;55;46;35;54;52;56;57;13;7;10;14;9;;55+2;55+2;55+2;56;55;55;55;56;55+2;55+2;55+2;57+2;54+2;54+2;54+2;57+2;59+2;57+2;57+2;57+2;59+2;58+2;58+2;58+2;58+2;58+2;16+2
223069;/player/223069/omar-sowunmi/240002;24.0;2.0;22.09.2023;O. Sowunmi;Omar Kolawole Olufemi Sowunmi;CB;60;61;250000.0;2000.0;27;07.11.1995;199;93;110799;Sutton United;61.0;League Two;4;LCB;4;;01.07.2023;2025;14;England;;;;Right;2;2;1;Medium/Medium;Normal (185+);No;456000;#Strength;Slide Tackle, Aerial;53;36;36;38;58;77;32;39;61;44;25;35;28;28;35;39;43;62;34;51;32;43;64;67;91;22;60;58;50;33;36;52;57;59;57;10;16;11;9;7;;47+2;47+2;47+2;40;42;42;42;40;40+2;40+2;40+2;42+2;43+2;43+2;43+2;42+2;51+2;52+2;52+2;52+2;51+2;53+2;60+1;60+1;60+1;53+2;15+2
223988;/player/223988/lewis-ward/240002;24.0;2.0;22.09.2023;L. Ward;Lewis Moore Ward;GK;60;61;220000.0;2000.0;26;05.03.1997;195;81;1934;Swindon Town;61.0;League Two;4;SUB;44;;22.08.2023;2024;14;England;;;;Right;2;1;1;Medium/Medium;Lean (185+);No;402000;;;;;;;;;16;15;16;44;15;19;16;17;24;27;46;44;41;55;47;44;54;38;51;19;36;23;14;33;19;29;14;19;12;60;59;59;60;61;45;29+2;29+2;29+2;29;30;30;30;29;31+2;31+2;31+2;30+2;31+2;31+2;31+2;30+2;29+2;30+2;30+2;30+2;29+2;28+2;27+2;27+2;27+2;28+2;59+2
229914;/player/229914/emmanuel-osadebe/240002;24.0;2.0;22.09.2023;E. Osadebe;Emmanuel Ebuka Osadebe;CM, RWB, CAM;60;61;300000.0;3000.0;26;01.10.1996;188;81;1804;Bradford City;61.0;League Two;4;SUB;8;;10.06.2022;2024;25;Republic of Ireland;;;;Right;3;3;1;High/Low;Lean (185+);No;548000;;Technical, Flair, Trivela;79;57;60;64;53;68;58;55;53;62;54;63;58;55;60;61;78;79;74;56;73;62;71;71;69;58;63;54;58;62;52;63;52;55;44;11;7;13;12;6;;60+1;60+1;60+1;63-2;61;61;61;63-2;62-1;62-1;62-1;63-2;60+1;60+1;60+1;63-2;59+2;58+2;58+2;58+2;59+2;58+2;57+2;57+2;57+2;58+2;14+2
233185;/player/233185/in-pyo-oh/240002;24.0;2.0;22.09.2023;Oh In Pyo;In Pyo Oh;RM, RB;60;61;300000.0;2000.0;26;18.03.1997;178;63;112558;Suwon;83.0;K League 1;1;SUB;13;Ulsan;;2023;167;Korea Republic;;;;Right;4;3;1;Medium/Medium;Lean (170-185);No;;;;66;57;52;63;35;58;56;58;53;55;45;63;43;36;42;61;68;65;67;57;77;60;60;69;57;55;48;34;61;54;59;52;32;34;31;13;10;11;15;12;;59+2;59+2;59+2;60;60;60;60;60;58+2;58+2;58+2;59+2;54+2;54+2;54+2;59+2;50+2;46+2;46+2;46+2;50+2;48+2;43+2;43+2;43+2;48+2;17+2
233245;/player/233245/shane-mcloughlin/240002;24.0;2.0;22.09.2023;S. McLoughlin;Shane Daniel McLoughlin;RWB, CM;60;61;275000.0;2000.0;26;01.03.1997;175;70;112254;Newport County;61.0;League Two;4;RB;19;;10.07.2023;2025;25;Republic of Ireland;;;;Right;3;3;1;High/High;Lean (170-185);No;502000;;Long Ball Pass;76;56;58;63;52;56;60;55;45;59;51;61;55;52;57;59;74;77;80;56;79;58;59;57;57;59;53;56;56;55;45;57;51;54;52;14;14;6;14;5;;58+2;58+2;58+2;61;59;59;59;61;60+1;60+1;60+1;60+1;57+2;57+2;57+2;60+1;58+2;56+2;56+2;56+2;58+2;58+2;54+2;54+2;54+2;58+2;16+2
233950;/player/233950/matty-smith/240002;24.0;2.0;22.09.2023;M. Smith;Matthew Smith;LW, ST;60;61;300000.0;550.0;26;13.03.1997;180;76;834;Shelbourne;65.0;Premier Division;1;LS;11;;05.12.2022;2023;42;Scotland;;;;Right;3;3;1;High/Medium;Normal (170-185);No;488000;;Finesse Shot, Technical;72;59;52;61;34;69;48;62;51;57;58;60;56;53;42;60;74;71;74;56;68;58;67;84;65;55;60;25;59;55;61;52;44;29;24;12;10;8;14;13;;60+1;60+1;60+1;60;60;60;60;60;59+2;59+2;59+2;60+1;54+2;54+2;54+2;60+1;50+2;47+2;47+2;47+2;50+2;47+2;44+2;44+2;44+2;47+2;17+2
234664;/player/234664/tomasz-wojcinowicz/240002;24.0;2.0;22.09.2023;T. Wojcinowicz;Tomasz Wojcinowicz;CB, CDM;60;61;250000.0;900.0;27;12.04.1996;186;80;114393;Puszcza Niepo³omice;66.0;Ekstraklasa;1;RES;4;;31.08.2021;2024;37;Poland;;;;Right;3;2;1;Medium/Medium;Normal (185+);No;356000;;;60;38;48;50;59;68;48;32;60;61;54;54;55;25;54;45;58;62;41;61;55;47;70;62;72;38;66;50;17;23;52;51;62;62;55;7;7;14;9;11;;46+2;46+2;46+2;46;44;44;44;46;44+2;44+2;44+2;48+2;48+2;48+2;48+2;48+2;56+2;56+2;56+2;56+2;56+2;57+2;60+1;60+1;60+1;57+2;15+2
235545;/player/235545/zaid-al-bawardi/240002;24.0;2.0;22.09.2023;Z. Al Bawardi;Zaid Majed Al-Bawardi;GK;60;61;220000.0;3000.0;26;26.01.1997;187;80;113037;Al Riyadh;350.0;Pro League;1;SUB;22;;07.08.2023;2026;183;Saudi Arabia;;;;Left;3;1;1;Medium/Medium;Normal (185+);No;380000;;;;;;;;;11;17;11;31;18;12;11;12;27;17;28;27;27;50;26;47;50;24;56;19;24;17;17;48;14;25;20;13;12;63;59;62;59;59;28;25+2;25+2;25+2;23;26;26;26;23;27+2;27+2;27+2;24+2;27+2;27+2;27+2;24+2;21+2;25+2;25+2;25+2;21+2;21+2;24+2;24+2;24+2;21+2;59+2
240538;/player/240538/aleksandar-vucenovic/240002;24.0;2.0;22.09.2023;A. Vucenovic;Aleksandar Vucenovic;ST, CAM;60;61;300000.0;2000.0;25;10.10.1997;188;79;110750;UTA Arad;330.0;Liga 1;1;SUB;17;;17.08.2023;2024;4;Austria;;;;Left;3;2;1;Medium/Medium;Normal (185+);No;428000;;;65;62;46;58;24;58;34;65;66;54;47;55;52;52;38;61;63;67;68;50;66;63;70;58;68;59;29;17;51;46;59;47;15;23;21;6;7;14;7;6;;60+1;60+1;60+1;55;57;57;57;55;55+2;55+2;55+2;53+2;49+2;49+2;49+2;53+2;40+2;38+2;38+2;38+2;40+2;39+2;37+2;37+2;37+2;39+2;12+2
241024;/player/241024/matias-ruiz-diaz/240002;24.0;2.0;22.09.2023;M. Ruiz Díaz;Matías Lautaro Ruiz Díaz;RB;60;61;275000.0;2000.0;26;09.09.1996;181;78;110581;Patronato;353.0;Liga Profesional;1;RES;23;;03.01.2022;2023;52;Argentina;;;;Right;2;2;1;Medium/Medium;Normal (170-185);No;419000;;;63;35;50;57;58;61;55;31;53;55;28;61;35;34;49;52;67;59;57;56;63;29;62;68;60;42;54;62;59;46;45;45;60;56;57;5;6;8;9;5;;49+2;49+2;49+2;54;52;52;52;54;53+2;53+2;53+2;55+2;54+2;54+2;54+2;55+2;59+2;56+2;56+2;56+2;59+2;58+2;57+2;57+2;57+2;58+2;12+2
247067;/player/247067/mohammed-bu-sanda/240002;24.0;2.0;22.09.2023;M. Bu Sanda;Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi;GK;60;61;200000.0;500.0;28;20.01.1995;184;78;111701;Al Ain;2013.0;Pro League;1;SUB;1;;01.07.2013;2024;190;United Arab Emirates;;;;Right;3;1;1;Medium/Medium;Lean (170-185);No;455000;;;;;;;;;14;8;14;23;8;11;12;10;24;17;35;37;36;56;48;39;56;28;61;7;26;6;4;38;12;37;8;13;13;60;60;52;57;60;36;22+2;22+2;22+2;21;22;22;22;21;23+2;23+2;23+2;22+2;23+2;23+2;23+2;22+2;20+2;22+2;22+2;22+2;20+2;20+2;22+2;22+2;22+2;20+2;59+2
247630;/player/247630/sahal-abdul-samad/240002;24.0;2.0;22.09.2023;S. Abdul Samad;Sahal Abdul Samad;LW, RW, CAM;60;61;300000.0;750.0;26;01.04.1997;179;70;113146;ATK Mohun Bagan;2149.0;Super League;1;RCM;18;;14.07.2023;2028;159;India;;;;Right;3;3;1;Low/Low;Lean (170-185);No;428000;;Press Proven;63;51;60;64;50;54;52;53;46;61;40;64;59;56;60;61;65;61;74;53;78;51;55;45;57;46;57;54;60;65;45;56;47;53;49;12;14;5;5;7;;56+2;56+2;56+2;60;59;59;59;60;61;61;61;59+2;58+2;58+2;58+2;59+2;54+2;55+2;55+2;55+2;54+2;53+2;53+2;53+2;53+2;53+2;14+2
254925;/player/254925/josh-march/240002;24.0;2.0;22.09.2023;J. March;Joshua Thomas March;ST;60;61;300000.0;2000.0;26;18.03.1997;175;71;112222;Harrogate Town;61.0;League Two;4;SUB;24;;01.09.2023;2025;14;England;;;;Right;3;2;1;High/Medium;Normal (170-185);No;548000;;Acrobatic;72;59;48;61;23;65;36;60;60;54;53;57;46;44;42;58;70;74;78;59;78;59;79;68;68;56;50;21;59;54;58;59;21;17;18;12;8;15;12;7;;60+1;60+1;60+1;58;59;59;59;58;58+2;58+2;58+2;57+2;51+2;51+2;51+2;57+2;43+2;41+2;41+2;41+2;43+2;41+2;38+2;38+2;38+2;41+2;15+2
262424;/player/262424/sorin-mogosanu/240002;24.0;2.0;22.09.2023;S. Mogo?anu;Sorin Raducu Mogo?anu;GK;60;61;180000.0;2000.0;30;22.11.1992;180;77;115716;U Craiova 1948;330.0;Liga 1;1;SUB;1;;15.07.2023;2024;39;Romania;;;;Right;1;1;1;Medium/Medium;Normal (170-185);No;257000;;;;;;;;;12;5;10;22;5;13;14;12;27;14;43;35;50;46;47;45;48;23;49;9;33;8;4;23;19;29;6;14;12;64;56;60;59;62;40;20+2;20+2;20+2;20;20;20;20;20;20+2;20+2;20+2;20+2;20+2;20+2;20+2;20+2;19+2;20+2;20+2;20+2;19+2;19+2;20+2;20+2;20+2;19+2;59+2
263490;/player/263490/jamie-mcgonigle/240002;24.0;2.0;22.09.2023;J. McGonigle;Jamie McGonigle;ST;60;61;300000.0;800.0;27;05.03.1996;183;77;445;Derry City;65.0;Premier Division;1;ST;9;;29.06.2021;2025;35;Northern Ireland;;;;Right;3;2;1;High/Medium;Lean (170-185);No;488000;;Finesse Shot;69;62;54;59;25;56;52;64;57;56;60;59;54;53;49;59;68;69;60;55;56;61;65;56;60;59;45;31;60;56;60;54;15;21;22;12;8;5;12;5;;60+1;60+1;60+1;59;60;60;60;59;59+2;59+2;59+2;58+2;53+2;53+2;53+2;58+2;45+2;42+2;42+2;42+2;45+2;42+2;38+2;38+2;38+2;42+2;14+2
269311;/player/269311/patryk-dragon/240002;24.0;2.0;22.09.2023;P. Dragon;Patryk Dragon;CDM;60;61;250000.0;2000.0;27;11.04.1996;187;84;580;Elversberg;20.0;2. Bundesliga;2;RES;6;;01.07.2018;2026;21;Germany;;;;Right;3;2;1;Medium/Medium;Stocky (185+);No;406000;;;62;44;56;53;56;72;49;39;51;65;37;56;43;38;62;49;64;60;57;52;52;60;70;65;80;37;61;53;55;48;41;46;54;61;62;13;5;11;9;7;;53+2;53+2;53+2;53;53;53;53;53;53+2;53+2;53+2;55+2;55+2;55+2;55+2;55+2;57+2;59+2;59+2;59+2;57+2;57+2;60+1;60+1;60+1;57+2;13+2
270660;/player/270660/shaun-macdonald/240002;24.0;2.0;22.09.2023;S. MacDonald;Shaun MacDonald;GK;60;61;220000.0;1000.0;26;20.10.1996;185;74;143;Exeter City;60.0;League One;3;SUB;30;;09.09.2023;2024;14;England;;;;Right;3;1;1;Medium/Medium;Normal (185+);No;402000;;;;;;;;;12;8;11;33;9;11;11;12;38;19;53;55;37;54;48;44;56;27;54;8;20;8;5;36;15;24;5;12;10;58;59;59;61;60;54;24+2;24+2;24+2;24;25;25;25;24;26+2;26+2;26+2;26+2;26+2;26+2;26+2;26+2;23+2;24+2;24+2;24+2;23+2;22+2;21+2;21+2;21+2;22+2;59+2
273697;/player/273697/jonas-olsson/240002;24.0;2.0;22.09.2023;J. Olsson;Jonas Olsson;GK;60;61;200000.0;550.0;28;14.09.1994;188;84;113892;Degerfors;56.0;Allsvenskan;1;SUB;25;;01.02.2023;2024;46;Sweden;;;;Right;3;1;1;Medium/Medium;Normal (185+);No;265000;;;;;;;;;11;10;13;26;15;14;12;13;30;20;15;29;33;52;36;44;51;21;64;11;26;16;11;54;19;40;13;13;10;60;59;58;60;61;21;23+2;23+2;23+2;21;24;24;24;21;26+2;26+2;26+2;23+2;27+2;27+2;27+2;23+2;20+2;25+2;25+2;25+2;20+2;19+2;23+2;23+2;23+2;19+2;59+2
277976;/player/277976/miguel-gomes-da-silva/240002;24.0;2.0;22.09.2023;Miguel Silva;Miguel Gomes da Silva;LB;60;61;250000.0;1000.0;27;20.12.1995;191;75;110072;O?elul Gala?i;330.0;Liga 1;1;SUB;28;;28.08.2023;2024;38;Portugal;;;;Left;3;2;1;Medium/Medium;Lean (185+);No;356000;;;71;39;47;56;55;62;48;36;39;51;48;54;56;45;44;56;69;73;70;58;54;44;51;74;57;38;63;47;38;37;39;50;55;62;64;6;10;6;9;6;;48+2;48+2;48+2;52;49;49;49;52;49+2;49+2;49+2;53+2;50+2;50+2;50+2;53+2;58+2;55+2;55+2;55+2;58+2;58+2;55+2;55+2;55+2;58+2;13+2
278081;/player/278081/sebastian-zieleniecki/240002;24.0;2.0;22.09.2023;S. Zieleniecki;Sebastian Zieleniecki;CB;60;61;230000.0;600.0;28;16.02.1995;188;82;110482;Hallescher FC;2076.0;3. Liga;3;RES;2;;01.09.2023;2025;37;Poland;;;;Right;4;2;1;Medium/High;Normal (185+);No;351000;;;68;44;52;49;59;66;36;35;62;59;43;44;44;34;61;46;72;64;60;58;61;55;73;63;67;52;65;60;43;56;45;60;57;60;59;7;8;7;15;14;;51+2;51+2;51+2;50;50;50;50;50;52+2;52+2;52+2;51+2;55+2;55+2;55+2;51+2;56+2;59+2;59+2;59+2;56+2;57+2;60+1;60+1;60+1;57+2;16+2
52679;/player/52679/joe-murphy/240002;24.0;2.0;22.09.2023;J. Murphy;Joseph Murphy;GK;60;60;25000.0;1000.0;41;21.08.1981;188;88;15048;Tranmere Rovers;61.0;League Two;4;SUB;13;;22.08.2020;2024;25;Republic of Ireland;;;;Left;3;1;1;Medium/Medium;Normal (185+);No;44000;;;;;;;;;11;14;13;45;13;11;18;11;53;33;28;29;31;55;37;44;44;19;47;15;31;15;7;58;16;58;22;18;14;58;59;59;60;59;28;25+2;25+2;25+2;26;28;28;28;26;33+2;33+2;33+2;29+2;36+2;36+2;36+2;29+2;24+2;33+2;33+2;33+2;24+2;24+2;26+2;26+2;26+2;24+2;59+1
152523;/player/152523/scott-flinders/240002;24.0;2.0;22.09.2023;S. Flinders;Scott Liam Flinders;GK;60;60;25000.0;2000.0;37;12.06.1986;193;87;1940;Mansfield Town;61.0;League Two;4;SUB;13;;01.07.2022;2024;14;England;;;;Right;2;1;1;Medium/Medium;Normal (185+);No;44000;;;;;;;;;13;16;14;40;14;11;16;11;41;18;39;29;42;58;45;47;59;36;66;16;28;27;11;48;23;50;13;13;15;61;58;62;59;60;35;27+2;27+2;27+2;25;27;27;27;25;30+2;30+2;30+2;27+2;32+2;32+2;32+2;27+2;26+2;31+2;31+2;31+2;26+2;25+2;27+2;27+2;27+2;25+2;59+1
167803;/player/167803/scott-loach/240002;24.0;2.0;22.09.2023;S. Loach;Scott James Loach;GK;60;60;25000.0;1000.0;35;27.05.1988;185;83;91;Derby County;60.0;League One;3;SUB;13;;13.07.2022;2024;14;England;;;;Right;2;1;1;Medium/Medium;Normal (185+);No;44000;;;;;;;;;19;17;23;22;18;13;16;12;23;24;56;60;62;56;50;43;69;32;68;22;36;16;11;39;22;38;9;19;19;59;59;57;61;60;58;30+2;30+2;30+2;28;28;28;28;28;28+2;28+2;28+2;28+2;26+2;26+2;26+2;28+2;27+2;26+2;26+2;26+2;27+2;27+2;28+2;28+2;28+2;27+2;59+1
169465;/player/169465/matt-derbyshire/240002;24.0;2.0;22.09.2023;M. Derbyshire;Matthew Anthony Derbyshire;ST;60;60;80000.0;3000.0;37;14.04.1986;178;71;1804;Bradford City;61.0;League Two;4;SUB;27;;09.01.2023;2024;14;England;;;;Right;3;2;1;Low/Low;Lean (170-185);No;140000;;Finesse Shot;54;62;54;60;29;54;55;62;59;58;61;58;58;40;45;61;54;54;66;61;58;65;58;46;56;61;59;27;63;57;63;60;28;22;23;13;9;6;6;16;;60;60;60;59;60;60;60;59;59+1;59+1;59+1;57+2;53+2;53+2;53+2;57+2;44+2;43+2;43+2;43+2;44+2;42+2;40+2;40+2;40+2;42+2;16+2
176346;/player/176346/chul-soon-choi/240002;24.0;2.0;22.09.2023;Choi Chul Soon;??? ???;RB, LB;60;60;50000.0;1000.0;36;08.02.1987;175;68;1477;Jeonbuk Motors;83.0;K League 1;1;SUB;25;;01.01.2006;2023;167;Korea Republic;;;;Right;3;3;1;Medium/High;Normal (170-185);No;65000;;;60;45;57;57;59;66;57;42;58;58;53;54;53;54;55;60;65;56;57;48;79;47;67;55;68;45;74;61;56;57;52;60;60;57;61;13;14;11;15;16;;53+2;53+2;53+2;55;54;54;54;55;55+2;55+2;55+2;56+2;56+2;56+2;56+2;56+2;58+2;59+1;59+1;59+1;58+2;58+2;61-1;61-1;61-1;58+2;18+2
176403;/player/176403/keun-ho-lee/240002;24.0;2.0;22.09.2023;Lee Keun Ho;??? ???;ST, LM, CAM;60;60;80000.0;1000.0;38;11.04.1985;176;74;2056;Daegu;83.0;K League 1;1;SUB;22;;10.01.2022;2023;167;Korea Republic;;;;Right;4;3;1;High/Medium;Normal (170-185);No;100000;;Finesse Shot;60;60;59;62;35;53;57;58;54;59;64;60;61;56;57;67;62;59;57;51;70;62;59;34;59;60;60;47;64;62;64;63;26;32;31;6;15;13;15;6;;60;60;60;60;61-1;61-1;61-1;60;61-1;61-1;61-1;59+1;57+2;57+2;57+2;59+1;47+2;48+2;48+2;48+2;47+2;46+2;45+2;45+2;45+2;46+2;15+2
183347;/player/183347/jayson-leutwiler/240002;24.0;2.0;22.09.2023;J. Leutwiler;Jayson Leutwiler;GK;60;60;40000.0;1000.0;34;25.04.1989;196;89;1928;Port Vale;60.0;League One;3;SUB;13;;01.07.2023;2024;70;Canada;;;;Right;2;1;1;Medium/Medium;Normal (185+);No;70000;;Far Throw;;;;;;;16;16;14;48;11;13;11;11;42;32;44;48;58;57;36;45;60;41;64;13;29;12;14;47;26;51;27;11;11;59;58;60;59;60;46;30+2;30+2;30+2;30;31;31;31;30;34+2;34+2;34+2;32+2;35+2;35+2;35+2;32+2;29+2;32+2;32+2;32+2;29+2;27+2;27+2;27+2;27+2;27+2;59+1
183789;/player/183789/mark-howard/240002;24.0;2.0;22.09.2023;M. Howard;Mark Howard;GK;60;60;25000.0;2000.0;36;21.09.1986;183;76;1947;Wrexham;61.0;League Two;4;GK;21;;05.07.2022;2024;14;England;;;;Right;3;1;1;Medium/Medium;Normal (170-185);No;44000;;;;;;;;;14;13;15;28;12;12;18;15;25;24;36;31;39;56;49;44;59;30;68;12;23;26;13;35;24;44;17;17;12;61;58;58;60;60;34;26+2;26+2;26+2;24;25;25;25;24;26+2;26+2;26+2;25+2;27+2;27+2;27+2;25+2;25+2;28+2;28+2;28+2;25+2;24+2;27+2;27+2;27+2;24+2;59+1
185256;/player/185256/jason-hoffman/240002;24.0;2.0;22.09.2023;J. Hoffman;Jason Hoffman;LB, RB;60;60;90000.0;550.0;34;28.01.1989;189;78;111398;Newcastle Jets;351.0;A-League;1;SUB;3;;16.07.2015;2024;195;Australia;;;;Right;3;2;1;Medium/High;Normal (185+);No;113000;;;69;53;54;58;54;76;57;54;53;54;47;56;55;32;55;57;66;71;65;61;73;53;72;76;81;50;62;56;63;55;56;56;54;54;51;11;9;14;13;16;;58+2;58+2;58+2;58;58;58;58;58;57+2;57+2;57+2;59+1;57+2;57+2;57+2;59+1;59+1;58+2;58+2;58+2;59+1;58+2;58+2;58+2;58+2;58+2;18+2
186112;/player/186112/john-akinde/240002;24.0;2.0;22.09.2023;J. Akinde;John Job Ayo Akinde;ST;60;60;160000.0;2000.0;33;08.07.1989;188;87;1935;Colchester United;61.0;League Two;4;SUB;24;;27.01.2022;2024;14;England;;;;Right;2;2;1;Medium/Low;Stocky (185+);No;280000;#Strength;Finesse Shot, Press Proven, Aerial;43;61;53;57;36;74;46;60;61;59;57;54;51;34;46;57;37;48;62;62;57;66;72;39;92;55;74;29;62;60;68;59;37;33;31;12;15;6;14;16;;60;60;60;55;57;57;57;55;57+2;57+2;57+2;53+2;53+2;53+2;53+2;53+2;43+2;48+2;48+2;48+2;43+2;42+2;50+2;50+2;50+2;42+2;19+2
186230;/player/186230/zhuoyi-feng/240002;24.0;2.0;22.09.2023;Feng Zhuoyi;???;CM, CDM;60;60;110000.0;3000.0;34;18.06.1989;183;73;116360;Chengdu Rongcheng;2012.0;Super League;1;SUB;6;;24.03.2020;2026;155;China PR;;;;Right;2;2;1;Medium/Low;Normal (170-185);No;171000;;;57;50;56;62;60;77;49;51;54;57;39;60;55;59;52;62;44;67;70;58;64;46;65;79;81;52;69;63;61;65;47;61;59;60;58;11;15;15;15;13;;57+2;57+2;57+2;58;58;58;58;58;59+1;59+1;59+1;58+2;60;60;60;58+2;60;62-2;62-2;62-2;60;60;62-2;62-2;62-2;60;18+2
190239;/player/190239/jordan-bowery/240002;24.0;2.0;22.09.2023;J. Bowery;Jordan Nathaniel Bowery;RB, RWB, ST;60;60;180000.0;3000.0;31;02.07.1991;185;76;1940;Mansfield Town;61.0;League Two;4;RB;9;;01.08.2020;2024;14;England;;;;Right;3;3;1;Medium/High;Normal (185+);No;315000;;;76;58;50;61;50;74;56;59;60;58;51;62;32;35;45;58;75;77;67;63;61;61;81;76;79;53;59;47;58;41;58;55;47;51;48;9;10;12;11;13;;62-2;62-2;62-2;60;60;60;60;60;57+2;57+2;57+2;60;55+2;55+2;55+2;60;58+2;54+2;54+2;54+2;58+2;58+2;57+2;57+2;57+2;58+2;17+2
190240;/player/190240/scot-bennett/240002;24.0;2.0;22.09.2023;S. Bennett;Scot Andrew Bennett;CDM, CM;60;60;160000.0;2000.0;32;30.11.1990;178;81;112254;Newport County;61.0;League Two;4;CDM;17;;01.07.2016;2024;14;England;;;;Right;3;2;1;Low/Medium;Stocky (170-185);No;280000;;Jockey, Intercept, Aerial;38;50;50;52;60;71;42;49;59;55;46;54;46;43;53;55;36;40;38;56;46;53;67;71;70;53;72;63;52;51;46;55;59;61;58;12;16;15;10;14;;53+2;53+2;53+2;50;52;52;52;50;52+2;52+2;52+2;51+2;56+2;56+2;56+2;51+2;55+2;59+1;59+1;59+1;55+2;56+2;61-1;61-1;61-1;56+2;18+2
191528;/player/191528/sen-hou/240002;24.0;2.0;22.09.2023;Hou Sen;??;GK;60;60;40000.0;2000.0;34;30.06.1989;191;85;111768;Beijing Guoan;2012.0;Super League;1;SUB;34;;01.02.2007;2023;155;China PR;;;;Right;1;1;1;Medium/Medium;Normal (185+);No;62000;;;;;;;;;20;12;24;26;15;28;25;24;42;33;37;51;56;57;56;41;57;28;57;12;29;25;14;50;15;49;16;12;13;59;58;55;61;60;43;29+2;29+2;29+2;31;31;31;31;31;33+2;33+2;33+2;32+2;33+2;33+2;33+2;32+2;27+2;30+2;30+2;30+2;27+2;27+2;27+2;27+2;27+2;27+2;59+1
